,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,calibrator,dataset,seed,design,classifier
6,0.08858054493053098,0.08980414021997887,0.09094595586369764,0.09403341888661894,0.09659870425305543,0.0987847928876324,0.0986530960825471,0.09749666162159257,0.09611397768138231,0.09419729230271828,0.09060345315911074,0.09125395869667054,0.09280952622130989,0.09097867063222392,0.09013814002578548,0.09025779223459414,0.09126611015228277,0.09540866941723242,0.1148861332980464,protected,bank,102,1,rf
7,0.0854671194578525,0.08702671143624992,0.09002515928161679,0.09282286425989028,0.09573797823404502,0.09757593616792584,0.0977460985961653,0.09616402722158422,0.09456191416959625,0.09247219940045871,0.08902062562842317,0.08970927364159807,0.0911044457002585,0.08911033579004037,0.08831976577462074,0.0884480054635304,0.08953933039312334,0.09350585667335021,0.11296862307749747,va_protected,bank,102,1,rf
8,0.08660492926646075,0.08819455410704283,0.08968315698673518,0.093085770513653,0.09575318880813502,0.09794901632054895,0.09784569591649991,0.09661816228229748,0.09520177568152512,0.09318569886800199,0.08962868834187426,0.09042301680928103,0.09203494962703562,0.09009916984993913,0.08928421725467765,0.08939267859255182,0.09043265119965153,0.09461392027187598,0.11410481329157292,protected_va,bank,102,1,rf
9,0.08707244823882292,0.08825148410492745,0.09079420576399296,0.09407628646831631,0.09669896155656042,0.09873899524169671,0.09853899620707218,0.09709282749434918,0.09557925873221182,0.0935056296102414,0.08997024063624796,0.09069704839876239,0.09208586815517103,0.09028233309447099,0.0894953278261042,0.08953648882955823,0.09065334082573223,0.09458605003772079,0.11403480880893621,protected_beat,bank,102,1,rf
10,0.08713259178812717,0.08823229315968813,0.09085594638660632,0.09411135712817033,0.0967623205072126,0.09855308236865172,0.09844298897240233,0.09699904513299273,0.09548586290450257,0.09343212972068142,0.08990586727881182,0.09067451686239729,0.09205912789965799,0.09026222477913716,0.08947690334164075,0.0895413792982223,0.09059657566025865,0.0945565904808463,0.11249228698157676,platt_va,bank,102,1,rf
0,0.09797878224459582,0.09490151777208734,0.09595074103849223,0.09645911480341718,0.09818286298436893,0.09856169385210468,0.0956459050254683,0.0942368919104244,0.09254198705405241,0.09178923323472668,0.0891475654661439,0.09000336157202397,0.08923001814298982,0.08952767238958234,0.08827028390405743,0.08836708065354386,0.08886463754028039,0.09188466606553121,0.10613653320698323,base,bank,103,1,rf
1,0.09835914159921572,0.0953415768685797,0.09672654834429222,0.0975181719780109,0.09905810802529719,0.09926315116668027,0.09583837378836542,0.09440759359117933,0.09221243303294985,0.09114357649961892,0.08849065249529178,0.08938772363132298,0.08877473699062242,0.08909085298623386,0.08801518841822581,0.08819564091516349,0.08862674045648763,0.09158491559496205,0.10571901860177922,platt_const,bank,103,1,rf
2,0.09861470646089379,0.09465615463830208,0.09562495676518032,0.09583145132758158,0.09699424269412263,0.09763664969113216,0.09495598835537195,0.09346740197451085,0.09166739921512296,0.09071102992285034,0.08817508759742858,0.08891905556487344,0.08821796047671912,0.08841107378642445,0.08724986157765534,0.08743651421315939,0.08802823856449732,0.09100906952912355,0.1049875888822781,platt_windowed,bank,103,1,rf
3,0.0950264939567081,0.09309166324749658,0.09412807813791318,0.09510026605423373,0.09654795873556829,0.09725500336482969,0.09425677476859934,0.09276458270684075,0.09087713994850233,0.09004423392401541,0.08754674783037905,0.08821633300625596,0.08762872180282694,0.0878871965958939,0.08664517425290046,0.0869250002191705,0.08752474412358946,0.09075200794216301,0.10799046733754711,platt_continuous,bank,103,1,rf
4,0.09448093192888377,0.0926396801460226,0.09393332980942243,0.09502278025005194,0.0961788898486328,0.09704461684066688,0.09403994653391227,0.09250482337943916,0.09070390255248277,0.08982157344283893,0.08732599570624154,0.08800918357891208,0.08744074484476375,0.08765880312089029,0.08643738672020823,0.08670360876103993,0.08732008105835289,0.09055336880604035,0.10808194253942797,platt_continuous_beat,bank,103,1,rf
5,0.09196213101049806,0.09049010941609657,0.09226892826519383,0.09349451053214153,0.09509749828487571,0.09619035029104674,0.09334065109671326,0.0918865284362336,0.09012953347686518,0.08935811535826133,0.08688472048476892,0.08764682676621469,0.08708306700585648,0.08733338789397294,0.08610855838430956,0.08637469609658117,0.0870075777267504,0.090286118099787,0.10775657993223553,platt_continuous_calibeat,bank,103,1,rf
6,0.09454405642131732,0.09228046082681787,0.09368412522244916,0.09463548710338207,0.09623380782170014,0.09693292110325362,0.0940288662592175,0.09269202586654501,0.09050505490394112,0.08966198910716446,0.08700510370526325,0.08792434617879959,0.0874747940236977,0.08769489267158041,0.08663755600983943,0.08690439832506645,0.08744753802035794,0.09089214518467872,0.1103889368719243,protected,bank,103,1,rf
7,0.093183978339475,0.09175491793735355,0.09337840751654787,0.09374853344592822,0.09568253937248195,0.09689353975264886,0.09373187106848585,0.09221344901852618,0.09043248544609361,0.08968697899773902,0.08728456552812745,0.08808479153675862,0.08771459224133273,0.08812061055166505,0.08689914782517237,0.08727786959332683,0.08779985936063987,0.09098264982438703,0.11021509937031392,va_protected,bank,103,1,rf
8,0.09238007956374061,0.09054386322483154,0.09241570574203277,0.09386367841379012,0.09553541904998951,0.09596085030569985,0.09312473555688534,0.09181564871565841,0.08976776844063557,0.08890485120279515,0.08630393067765213,0.08721550152585714,0.08677430574294091,0.08704496565001864,0.08596148965973487,0.0862634538836807,0.08684492955896016,0.09033580358603331,0.10986431749998339,protected_va,bank,103,1,rf
9,0.0944393838066354,0.09324488533824081,0.09437996260752911,0.09537523705580839,0.09648307175995907,0.0972586148334932,0.09425338096187516,0.09269539756620505,0.09087935466802724,0.08997577475594415,0.08746685792413905,0.08813648110689162,0.0875561858677888,0.08776486512759424,0.0865391719400063,0.08679996715550733,0.08740944971253284,0.09064152822330028,0.11010805340121885,protected_beat,bank,103,1,rf
10,0.09448093192888377,0.09230777263554366,0.09369804134351672,0.0948320564759668,0.09601006700723379,0.09682262787966774,0.09386706152134888,0.09235580067306776,0.09057278719295196,0.08971375659993233,0.0872259820388241,0.08792288520369042,0.08735496572678997,0.08757677114490028,0.08636302979776701,0.08663333917041155,0.08725075597268148,0.09048316175436523,0.1080648404457651,platt_va,bank,103,1,rf
0,0.09800116836468029,0.10123304325720434,0.10396140952997897,0.10095484443076566,0.10287649674425432,0.10217302585633571,0.10105047647105442,0.09855493927111102,0.09723269311704101,0.09560684584568051,0.09325590430475184,0.09330026159590123,0.09407616132817173,0.09332828155949793,0.09337431084506335,0.09234241664601073,0.09306664781033812,0.09555645585096342,0.11011967271765875,base,bank,104,1,rf
1,0.09913628865500043,0.10125931716659034,0.10341186743660688,0.1011141657948313,0.10284923686264465,0.10248693742806433,0.10157421093117507,0.09879970759896542,0.09728601049871713,0.09592134592128738,0.09354020573809826,0.09350569613010322,0.09443744225254153,0.09374240681945542,0.09389721816258646,0.09288845463876856,0.09358483295499127,0.09601083090212,0.1108267655808077,platt_const,bank,104,1,rf
2,0.09778954379537026,0.10004962130368282,0.10204524472404199,0.10009190314741113,0.10144308294636266,0.10125615140045083,0.10025557708832397,0.0977029469220257,0.09633750672847123,0.09491957338033206,0.09276654277033776,0.09284458232981764,0.09358871926042261,0.09276076730668541,0.09287311066773163,0.09207742891663899,0.09268769375535342,0.09515173594423318,0.10937163459234243,platt_windowed,bank,104,1,rf
3,0.09498334143885168,0.09861486076039808,0.10097393430151215,0.0985519512907628,0.10068271747937042,0.10068276748037,0.09986492198117225,0.09712502115800693,0.09585122979629332,0.09448210975157163,0.09245957467873427,0.0925665710946962,0.09355573361929437,0.09300070894603477,0.09314807413212069,0.09223398459741608,0.09297008704623576,0.09544191215893333,0.11181578854942636,platt_continuous,bank,104,1,rf
4,0.0947928604474406,0.09851953563523008,0.10083932333657307,0.098224457038708,0.1004694133292101,0.10037703604003703,0.09958157748049942,0.0967282467448148,0.09543347369578391,0.09402392501903403,0.09203533903837799,0.09204355903391996,0.09305381337724727,0.09249165409655774,0.09271157280648194,0.09181741864218564,0.09255458357243253,0.09503994069134027,0.11145347537237803,platt_continuous_beat,bank,104,1,rf
5,0.09464336842294857,0.09834701870812186,0.10047411114899413,0.09769477399910993,0.10021211707017395,0.10023270777780302,0.09940586388829423,0.09662304934563336,0.09535005273977386,0.09393492046066909,0.09192743440911454,0.09193105637020133,0.09294564427322413,0.09252183065703913,0.09263983465936265,0.09167429968696819,0.09255788271878565,0.09501848126068417,0.11192834576285868,platt_continuous_calibeat,bank,104,1,rf
6,0.0927642314369001,0.0945881656385864,0.09671470090529737,0.09461307636772423,0.0966831510242858,0.0966640905264688,0.09551696653179581,0.09330852058192217,0.09227100460220782,0.09093812767041087,0.08905843324829789,0.08928154429391484,0.09014771655623609,0.08957461514555846,0.08991413492949561,0.08923087847062307,0.0899043847071747,0.09257704152026507,0.11222941843018594,protected,bank,104,1,rf
7,0.09602749314812634,0.09924815865766584,0.10065044765475871,0.09833727848312301,0.10030804320670836,0.10037572799313464,0.09970691904819147,0.09717404405614179,0.09584892438359388,0.0942724291453016,0.09196974729240776,0.09201901435797397,0.09283798990939315,0.09232656172340914,0.09234379739590569,0.0912862319345377,0.09200069675633932,0.09440212263183255,0.11376707243264814,va_protected,bank,104,1,rf
8,0.08937537914839058,0.09235504514126132,0.09513601519380407,0.0929691391327373,0.09559233751008299,0.09559614959355361,0.094400452256955,0.09218077492461609,0.09125803521250272,0.09009081643942622,0.08816942922214482,0.0884504335767956,0.08944560296240563,0.08891223300200912,0.08929443770636246,0.08865507288674636,0.08940986883282269,0.09210321509244389,0.11174982437102704,protected_va,bank,104,1,rf
9,0.09491975130329504,0.09860869914097248,0.10086061931316243,0.09818705467162397,0.10046144187907066,0.10035438161078405,0.09956592809915747,0.09669288532165922,0.09540450525112557,0.09400102325378082,0.09201556178665614,0.0920210507917396,0.09303392723481772,0.09247115530711246,0.09269344915166162,0.09179667695047164,0.09253500562033695,0.09502084485560872,0.1142067941839175,protected_beat,bank,104,1,rf
10,0.09483720440747234,0.09851190529175369,0.10078492896010985,0.09818095520454079,0.10043910109119118,0.10039676999458079,0.09958115917478154,0.09671031648627368,0.09543125785269106,0.09402211212628146,0.09203638335468925,0.0920391055816586,0.09305119620106786,0.09249411884782427,0.0927133055819578,0.09181803023662301,0.09255713918930275,0.09504078048468352,0.11143855880224524,platt_va,bank,104,1,rf
0,0.09512233584709501,0.10016760367901952,0.0963953994980645,0.09978109232065514,0.10441324169735652,0.10204717482646745,0.10241586205768587,0.09934866104831923,0.09603161324884422,0.0952500646120265,0.09341977210953625,0.09226124238553078,0.09183688714978659,0.09055052474630335,0.08981542129702005,0.08932531363879548,0.09013196653762359,0.09289519811284118,0.1087374868988928,base,bank,105,1,rf
1,0.09560147783318382,0.10056787415063398,0.09713573100974332,0.10015773941699649,0.10462132972922158,0.10210864961485693,0.10271192086608018,0.09955221434907048,0.09615868424752406,0.09525759648195713,0.09345234712167616,0.09233254439410736,0.09185164382464407,0.0905178790848175,0.08983276603541251,0.08931894760612875,0.09005085839304541,0.09274453370491902,0.10840166835456277,platt_const,bank,105,1,rf
2,0.0952378353194577,0.10012689929785358,0.09663941098565207,0.09956422138540158,0.10401427318476814,0.10155372676253624,0.10195409798832614,0.09900219811544458,0.09589092133566574,0.09516953452279865,0.09324953973709384,0.09203776951863543,0.09155600979769868,0.09033742724333797,0.0896293871827185,0.08922455097651562,0.08992751044306325,0.0924513138646437,0.10763313664205398,platt_windowed,bank,105,1,rf
3,0.09416870610180059,0.10021593931535142,0.09628793319239629,0.09986724862005612,0.10417910710812153,0.10129491844733973,0.10208656501601367,0.09854022461162817,0.09545704803616895,0.09471025184035521,0.0929604305436681,0.09188685393618153,0.09140015902875674,0.09013126153741294,0.08958451023095759,0.08903773623514338,0.08980647555622338,0.09264448021730373,0.11075877518285433,platt_continuous,bank,105,1,rf
4,0.09252624902265333,0.09902747589804585,0.09447894873767786,0.09824113687569755,0.10278152119808642,0.100106404699373,0.10092393226872824,0.09760680892035122,0.09471087292797227,0.09390812031767998,0.0921881529102194,0.09114866579642031,0.09062813368821446,0.08942246579123833,0.08881840594033319,0.08834849840686342,0.08915697214084707,0.09204944517532257,0.1101315902805202,platt_continuous_beat,bank,105,1,rf
5,0.0927581498153026,0.098974476412227,0.09466919261582064,0.09821243239533577,0.10237448838762025,0.09954140509013149,0.10015102485692615,0.09685554483458002,0.09405199477496273,0.09319175050722019,0.09149162783855572,0.09048254414909028,0.08998551434575225,0.08882735679702837,0.08823912458437767,0.08780300778601188,0.08861005183883074,0.09151106163808713,0.10964759631862128,platt_continuous_calibeat,bank,105,1,rf
6,0.09288235124464012,0.09916412867008724,0.09588866911600574,0.0983149687295369,0.10281035600670999,0.10069662075807934,0.1011320006302557,0.09799348574422993,0.09477609821323855,0.09419048100256354,0.09246765372053828,0.0914920280623146,0.09092130709543722,0.08969204575587103,0.08916029683691537,0.08871809833207328,0.08958662142179946,0.0924722980916768,0.1124487309810679,protected,bank,105,1,rf
7,0.09168419959355291,0.0981196946683467,0.09496627974011823,0.09844030446788173,0.10351797182563363,0.10076705897378915,0.10124967996416037,0.09802138621277144,0.09470596708300091,0.09362903234953245,0.09198732050931119,0.09099009541792158,0.09049268134629451,0.0893880462315827,0.08880569697063244,0.08841050384146897,0.08933209808936472,0.09209846960654634,0.11169948440473326,va_protected,bank,105,1,rf
8,0.08921482273748056,0.09709986633833595,0.09385480196167045,0.09673766652564428,0.1013446458769461,0.09929225944839319,0.09984757112749505,0.09674335967379541,0.0937188580809544,0.09325594256295484,0.09163373827989926,0.09068995706496484,0.09011008593044884,0.08888114098484891,0.08830655726984327,0.08791440666355986,0.088797001636227,0.09174222234021598,0.11177140261640311,protected_va,bank,105,1,rf
9,0.09251375084057072,0.09884105432142928,0.09448789881250828,0.09826617151646429,0.10281394268711963,0.1001327861013683,0.10095120260210565,0.09763029705861559,0.09473074666146794,0.09393088817205969,0.09221030108051051,0.09116958582729993,0.0906493349231741,0.08944200111615962,0.088837773312654,0.08836614811835779,0.08917390383455348,0.09206571246697665,0.11165592861376518,protected_beat,bank,105,1,rf
10,0.09268477058101712,0.09881952369435315,0.09463003581415315,0.09841766038378717,0.10297046167411394,0.1002612058684601,0.10107541997977339,0.09774296202158526,0.09482858626797996,0.0940332621660111,0.09230697646018642,0.09126007530391836,0.09073877972329247,0.08952519549900681,0.0889184029952624,0.08844076567837755,0.08924529114877171,0.09213355884566042,0.11020608359248786,platt_va,bank,105,1,rf
0,0.10732319627166254,0.10383967716030475,0.10807622408016943,0.1063789479808585,0.10684166533710004,0.10785362269911393,0.10489141935836606,0.10337811252504164,0.10278185831657306,0.09982529952976434,0.09959578650915624,0.09869781837507745,0.09888968891603239,0.09851909997766992,0.09695959757327859,0.09737117120365833,0.0965627183002804,0.10057172359060895,0.11485553616515116,base,bank,106,1,rf
1,0.10733823510725311,0.10494734007318027,0.10936824021778511,0.10714285670742128,0.10726975813376013,0.1080459798710931,0.10478299982958442,0.1031821637033242,0.10243359040763642,0.09941767980354213,0.09914342302951407,0.0981401502805971,0.09831787041511758,0.0978561627834891,0.0963040781293972,0.09671655725824688,0.09590317094225251,0.09977307008701389,0.11403319147895692,platt_const,bank,106,1,rf
2,0.10552914408918752,0.10369360749966139,0.10804623032309106,0.10649542779061963,0.1068592622270635,0.10763734491135597,0.1047058860529977,0.1029392757336243,0.10221994829046487,0.09913480537280855,0.0988747523356349,0.09791690565795098,0.09805194876612477,0.09748323530738053,0.09603897992315648,0.09639382575199601,0.0956886162621906,0.09955006794805189,0.11354558053036978,platt_windowed,bank,106,1,rf
3,0.10482113800897605,0.10173724793918038,0.10716483043382481,0.10531384405979115,0.10579838413640444,0.10716715575048735,0.10399458510258497,0.10228476221497682,0.10156753577148987,0.09883136516100889,0.09860623397214467,0.09759348210883827,0.09778485035360159,0.09744865936120686,0.0958825076166948,0.0963745543151538,0.0955426824597452,0.09963964490389039,0.11549334405888435,platt_continuous,bank,106,1,rf
4,0.10383428425334702,0.10099821233650857,0.10543971556201748,0.10359249304000046,0.10432528960751705,0.10590498550989631,0.10300756118053916,0.10136506829102954,0.10058717249007307,0.09788630867461412,0.09787199966033969,0.0967773339244575,0.09690609266770671,0.09641175261486912,0.09492914865165827,0.09537803687818121,0.09456860143699504,0.09881643578526916,0.11482078449211212,platt_continuous_beat,bank,106,1,rf
5,0.10488085650205456,0.10114177392915635,0.10591741760277695,0.10380237011106871,0.10458263340589932,0.1059629538176934,0.10281387952808017,0.1012472282423531,0.10053757529823819,0.09783673864565356,0.09770422282290468,0.09667561505195246,0.09681614608102175,0.09627104159509028,0.09481988896446844,0.09530284676909412,0.09448042339162012,0.09873107396614407,0.11469898463503504,platt_continuous_calibeat,bank,106,1,rf
6,0.1043841009903108,0.10131642749857243,0.10439782557243331,0.10261736228857671,0.10331718079065713,0.10441939789073396,0.10132074540697701,0.09967464104575831,0.0988636582025818,0.09614486378976689,0.09603226587255811,0.09530527359908188,0.09567527121622307,0.09547794797613189,0.09424033884126394,0.09471332833648279,0.09411834181746717,0.0988141157037275,0.11796961884587522,protected,bank,106,1,rf
7,0.10380781866166429,0.1007100375462885,0.10544918949006074,0.10323150131151258,0.10379944311964667,0.10475113416403636,0.10191073955216973,0.1004840035052785,0.09994251873136833,0.09716295556812377,0.09716720553617751,0.09624414484018311,0.09660962888444069,0.09654969171788468,0.09490173517527568,0.09526091341671583,0.0945532108645837,0.09861078264102965,0.11778853392535293,va_protected,bank,106,1,rf
8,0.10318338123164864,0.1006442955876916,0.1037441942011333,0.10160026638739425,0.10245163540234735,0.10355808621314963,0.10030057492849682,0.09863195464443988,0.09763282823285849,0.09491892511747634,0.09456053758095549,0.09396803454356488,0.09445180962652708,0.09435279613684407,0.09312439577063202,0.09364926115931281,0.09301234319267947,0.0977982017769946,0.11692105211796197,protected_va,bank,106,1,rf
9,0.10347714110115482,0.1007206571612531,0.10535949951201339,0.10353158192933856,0.10428827722294362,0.10587568223789609,0.1029720573601761,0.10133398196341162,0.10056882437532405,0.09787306667745892,0.09786215697356332,0.0967802420388395,0.09691373087243262,0.0964153050441391,0.09493642892684181,0.09538618876161496,0.09457671226445852,0.09885063108109599,0.11800983848414458,protected_beat,bank,106,1,rf
10,0.10393646285775013,0.10098919787694108,0.1054947882656076,0.10370136822185345,0.10444432123943403,0.10601828268001132,0.10306810481373108,0.10141854682895036,0.10064190617131828,0.0979341347673492,0.0979203603131643,0.09681591598637404,0.09693252589701462,0.09643779771939098,0.09494737016173935,0.09539832327178167,0.0945805696561534,0.09882285806168126,0.1148074505297294,platt_va,bank,106,1,rf
0,0.1034887853250944,0.10032997158093089,0.10261184845058387,0.10305785197520007,0.1054120637217847,0.10575898722212355,0.10508357663066889,0.10186845755524575,0.09883934733352173,0.09766733558998303,0.09737582145621279,0.09730358879596983,0.09777724937582662,0.09635765700408414,0.09482258121554221,0.09533725457576113,0.09637994679627007,0.09906685054259033,0.11389254556972872,base,bank,107,1,rf
1,0.1041972757216966,0.10019246991606436,0.10239522316166835,0.10293707190455668,0.1055429845325007,0.10555823041082987,0.1048306934822068,0.10150073411526299,0.09852090349539877,0.09737692654268482,0.09706742299270761,0.09710843701787812,0.0976589096980669,0.0962091626091705,0.09466779685444414,0.09520154833717763,0.09617793717780597,0.09882686303650062,0.11360286222062341,platt_const,bank,107,1,rf
2,0.10304087801990634,0.10016673878386914,0.10113978582383606,0.10144445145776108,0.10344583346963974,0.10316822373299851,0.10265607771227639,0.0998903116447239,0.09683865440473599,0.09590857690708612,0.09557434165404828,0.09566580071561534,0.09616657372887234,0.09478447217791003,0.09336888104837072,0.09393760403701212,0.09503791796682184,0.09781315003599377,0.11234030922329898,platt_windowed,bank,107,1,rf
3,0.10045334903010146,0.09797512271278777,0.09953494776190677,0.10004953972794181,0.10297964998044387,0.10350847718632017,0.10291244681411814,0.10008391249328909,0.09719121559980663,0.09630747000263341,0.09606642442545336,0.0961236238939692,0.0965872174815883,0.09530790348876644,0.09392047561759319,0.09448306555502425,0.09565154441322021,0.09847790261620128,0.11548980558173139,platt_continuous,bank,107,1,rf
4,0.09944738033551266,0.09738210945097484,0.09917973274935524,0.0996992272119209,0.1026646650667886,0.10328433342970567,0.1025006471074522,0.0997160540091078,0.09682976650236731,0.09597624288738321,0.09582345322493264,0.09587059089498894,0.09630322947564529,0.09496097808804495,0.09356566059803663,0.09409827864524763,0.09532722053002987,0.09821844865333182,0.11517965945868264,platt_continuous_beat,bank,107,1,rf
5,0.09694442625492032,0.09544834671875387,0.09727685695853987,0.09819782687430562,0.10150516461274912,0.10229470363110642,0.10172994327415145,0.09903125841392256,0.09625496929603487,0.09545707355085625,0.09531222272982719,0.09540001841668642,0.0959078760429655,0.0945829840822689,0.09321432893023976,0.09377963586647599,0.09505584219796698,0.09796338835228584,0.11479895541324035,platt_continuous_calibeat,bank,107,1,rf
6,0.09894826590052228,0.09671836059120825,0.09892522185754561,0.10027473032763251,0.10234872145916794,0.10262443010390221,0.10218396948121546,0.09923454593550954,0.09650459553470052,0.09567825160102642,0.09548575344657793,0.09560601183897613,0.09611349229501627,0.09480057880741836,0.09332966373304408,0.09400767511158087,0.09510553268966575,0.09781374536975074,0.11755714984673832,protected,bank,107,1,rf
7,0.10244764034344514,0.09906500926460686,0.10090372168997201,0.10086892931957439,0.10305850507326404,0.10385266485893008,0.10365281040912029,0.10057999841606095,0.0976127632701217,0.09652104432691695,0.09627693359699814,0.09610401876133048,0.09651173665789832,0.09505318768677316,0.0935712216851953,0.0942030078668051,0.0951577818925727,0.09802208734992596,0.11743565805476919,va_protected,bank,107,1,rf
8,0.09905958908054639,0.0960943782944466,0.09760598678344118,0.09896896183996444,0.10134584062612094,0.10164692586769311,0.10115737141382837,0.09817478596186638,0.09556977132353177,0.09496773821149342,0.09489831217546539,0.0950852604432977,0.09563268243231382,0.09435113422931274,0.09289029460836641,0.09350636355502585,0.09463776295499902,0.09727266029312534,0.11689304072049558,protected_va,bank,107,1,rf
9,0.09915247324391428,0.09722058844885863,0.09904997861847346,0.09963600543303294,0.10259483272203476,0.10323719213670521,0.10246339277031258,0.0996834701361874,0.09679886276155243,0.09594441841067655,0.09579197692523914,0.09583929764016048,0.09627953329796002,0.09494110876514615,0.0935473798437528,0.0940798193667431,0.09530993731969305,0.09820158767911802,0.11773180963985369,protected_beat,bank,107,1,rf
10,0.10002134680455023,0.09766665195691704,0.09932631745966142,0.09981673269790553,0.10277079718653957,0.10328263506764762,0.10262663982805875,0.0998074498461361,0.09691399463834748,0.09601611679664004,0.09583299351696394,0.09589668890431627,0.09635029082062324,0.09502776776040185,0.09362558071712496,0.09415736232693914,0.0953806230184821,0.09826931156509908,0.11524531796775127,platt_va,bank,107,1,rf
0,0.0990047571187357,0.09254923759307733,0.1047908453744963,0.10015526358672865,0.10144345594661024,0.10411526713026,0.10039157763642743,0.10081440387330586,0.10022879801064516,0.09742543825644451,0.09645473316958701,0.09558629836149045,0.09639749279829704,0.09425055014588196,0.09412559646678013,0.09385524087956955,0.0941866244097148,0.09792793502077302,0.11238485216973446,base,bank,108,1,rf
1,0.09804041786065812,0.09242922519852796,0.10461599326385504,0.10009542708206014,0.10122363290997301,0.10446417698451319,0.10085301104005845,0.10101099347502279,0.10012614908710153,0.09736821939047545,0.09630593820997409,0.09560964699402642,0.09658101694714866,0.09461705246815659,0.09439849800859457,0.09424221818378621,0.09452755222052749,0.09810420856194288,0.11264312342528221,platt_const,bank,108,1,rf
2,0.09907486023937132,0.09303254883446718,0.10355013002298556,0.09890025997428102,0.09980878256635986,0.10246238653552509,0.09866746074680785,0.099011484137915,0.09834881894900632,0.09569684611567635,0.09470669180078799,0.093958758601355,0.09492847439044115,0.09302206000117312,0.09278619167229754,0.09279916578584861,0.09318512688221148,0.09697939099804487,0.11131447326843749,platt_windowed,bank,108,1,rf
3,0.09728472752516089,0.09171214881189345,0.10527868274437492,0.09996618055807845,0.10107529491713378,0.10373523924882029,0.09991384399963642,0.10033292177853072,0.09939270431558501,0.09672573460138506,0.09579693325660617,0.09489068935006893,0.09583443765389778,0.09377447688334259,0.09376086636590332,0.09355419576479931,0.09386537813271578,0.09751083710151448,0.11429144368734914,platt_continuous,bank,108,1,rf
4,0.0965916176142698,0.09063672848722203,0.10418835921305,0.0993647577100221,0.10044746351438795,0.10289936246906256,0.09910477462622214,0.09960697007219574,0.09867478225571091,0.09588155737292209,0.09486535869547655,0.09399159703840844,0.09492940635395142,0.09291659368310408,0.09278200482569239,0.09260128710890031,0.09292240665428295,0.09685379449000332,0.11419850854794582,platt_continuous_beat,bank,108,1,rf
5,0.09697627545650325,0.09094438055076352,0.10437328272472945,0.09939973640402393,0.10046635132726188,0.102867061325213,0.09871981942097852,0.09912091204186022,0.09824336195193034,0.09553235859321564,0.09455935395894165,0.0937357102334284,0.09476191571739631,0.09269158779361651,0.09255292891006052,0.0924196673117429,0.09273671695658182,0.09668660520801947,0.11389679612715228,platt_continuous_calibeat,bank,108,1,rf
6,0.09662645702772184,0.09002281390631744,0.10297630811662353,0.0972366544734526,0.09777554596163995,0.1004736365565403,0.09707123273791843,0.0974561321891485,0.09637788606342103,0.09362989643617459,0.09253773582311697,0.09189723790532398,0.09321575684772415,0.09121166434646961,0.09097252925347464,0.09081593983130493,0.09099906617831002,0.09508249121336994,0.11416437650814609,protected,bank,108,1,rf
7,0.09666273598892526,0.09094206378794129,0.10219148760137278,0.09773288973606321,0.09906546677557859,0.10152579151023257,0.09798449306922062,0.0982295607129656,0.09761123890135405,0.09424420314648846,0.09331013653552243,0.09279875306827035,0.09398325628362644,0.09209537967477775,0.09197865007295439,0.09189632627198487,0.09236140792771685,0.09619401163922654,0.11484256076333504,va_protected,bank,108,1,rf
8,0.09549771650619783,0.08938738572152188,0.10174608599927444,0.09615954688399977,0.09658987971664129,0.09940937540551761,0.09607435356919135,0.09655551272154596,0.09542849480732882,0.09263249740950981,0.09143413410738105,0.09090776961593222,0.09218079843236296,0.09019254878562062,0.08999764922559764,0.08993774544755595,0.09009883135489787,0.09423308693824414,0.11346393193405341,protected_va,bank,108,1,rf
9,0.0965916176142698,0.09063672848722203,0.1043257458825151,0.09915823324605534,0.10032331275397846,0.10276279251448522,0.09898749658159696,0.09951342193069705,0.09858143911884283,0.09581464713231783,0.09479639508756395,0.0939132820633197,0.09491938239466241,0.09287896354084872,0.09277504606394132,0.09259428397660179,0.09290624516118247,0.09684997058929011,0.1154366878906239,protected_beat,bank,108,1,rf
10,0.0965027287253809,0.09055831213984016,0.10413941026410106,0.09921306688876605,0.10031682378374823,0.10262246579216587,0.0989058950041003,0.09941846240598734,0.0984996515007871,0.09570895834253851,0.09473407255572411,0.09383507812651344,0.09490191594905617,0.09292063286971494,0.09273767794500919,0.09257629999938818,0.09287017237184128,0.09666442188505799,0.11389522672148635,platt_va,bank,108,1,rf
0,0.09438540612845538,0.09161009121349607,0.09484039476259531,0.09738172569777263,0.10175672780069796,0.09849720823520568,0.09753089070715762,0.09555921836922267,0.09554443628135159,0.09247960220278732,0.09084302318201211,0.08929723960304266,0.09027528143612724,0.08975889409243161,0.08858754007834065,0.090006955965577,0.0899038876654183,0.09337972309555785,0.10777064813033924,base,bank,109,1,rf
1,0.09332794861139092,0.09056714048061587,0.09389178739637856,0.09625238399526341,0.10049729096216445,0.09725696182036538,0.09670763715105853,0.0947198873095082,0.09468807110293939,0.09160258611274827,0.09005532353540938,0.0885792631168974,0.08946563393542341,0.08905197262586192,0.08781932903376995,0.08924321553517581,0.08906381106859951,0.09258425258434273,0.10704647411095414,platt_const,bank,109,1,rf
