,0,1,2,3,4,5,6,7,8,9,10,calibrator,dataset,seed,design,classifier
8,0.22348573573573574,0.1890700512194714,0.14827044156236735,0.11853533924895897,0.10182307081345376,0.08668808949205338,0.07680374153322522,0.06818866137575795,0.061162818695562504,0.05556242788437497,0.05083570782429932,protected_va,fetal,100,1,rf
9,0.2380211111111111,0.19790196188099918,0.15254624415896978,0.12096409836065573,0.10243763088763089,0.08749923350142706,0.07730497475176915,0.06870730437009726,0.0618245524214187,0.056200067522522115,0.051513708946890155,protected_beat,fetal,100,1,rf
10,0.2318848781937017,0.19315532704309793,0.1511541707703992,0.1215736660724896,0.10259445989618922,0.08787004013078706,0.07728625755387945,0.06869052300612219,0.06162058657266043,0.05601082872292623,0.05134019092291151,platt_va,fetal,100,1,rf
0,0.20773809523809525,0.18778814935064936,0.14348908399392146,0.11610178592480318,0.09111651411136537,0.07934666074856657,0.06747623484734841,0.05871953831834986,0.05228033724340176,0.04703233633404615,0.041733200747719114,base,fetal,101,1,rf
1,0.21288722222222223,0.1902553285494462,0.14472283094812166,0.11863482280687333,0.0935177392476742,0.08205694550037204,0.06973316194862285,0.06067341043439675,0.05391411179897328,0.048241702229491305,0.04320849372093373,platt_const,fetal,101,1,rf
2,0.21288722222222223,0.19208014955887298,0.14582647724245756,0.12048009327211552,0.09838856315365177,0.08639540947898595,0.07517595276791691,0.0664794669510273,0.059738294597353615,0.05401882398719956,0.049283176540211,platt_windowed,fetal,101,1,rf
3,0.2105753968253968,0.18951215210564806,0.14232863120551728,0.11871985655370272,0.09852915191911427,0.08702342709968487,0.0759490411211718,0.06740403877155864,0.060637113855772605,0.05510180207431229,0.05049396543142673,platt_continuous,fetal,101,1,rf
4,0.21095965608465608,0.18758485979194936,0.14298430979290155,0.12007705044410927,0.09894948180546793,0.08674952032094889,0.07581257678366252,0.06733423768931014,0.06058428497129205,0.055074690163877525,0.050483708850048575,platt_continuous_beat,fetal,101,1,rf
5,0.19916128646580586,0.18177146297115337,0.13853856067540699,0.11649905355028695,0.09691002090976385,0.08543994723271571,0.07457418410072361,0.06620073207517838,0.05955376051537041,0.05413687782805429,0.04962332290273466,platt_continuous_calibeat,fetal,101,1,rf
6,0.20897906698564594,0.18836463536463538,0.14261796753524694,0.1178173700413062,0.09697109039955258,0.08574720076025279,0.07455924958136179,0.06597951975402956,0.05920782140401847,0.053574452216809,0.04878347881499142,protected,fetal,101,1,rf
7,0.20847281921618205,0.18325839304072905,0.13985386718947065,0.11655845360400305,0.09728448792255492,0.08553607661982468,0.07482880267251062,0.06651342978037707,0.059861370599503555,0.054418921572627635,0.04985028329025141,va_protected,fetal,101,1,rf
8,0.20985652281746034,0.18610038409303115,0.14057120257193786,0.11707599253574262,0.09673166106936316,0.08573472298397153,0.07470045607849678,0.0662663844243769,0.05960023092144204,0.05403273533482102,0.04946811343889447,protected_va,fetal,101,1,rf
9,0.2110787037037037,0.1876091417269456,0.1415525070718131,0.11894586523328732,0.09896156765560947,0.08783789429189048,0.07674664039066398,0.06816926599859705,0.06133706850801191,0.05575906533265024,0.051111070270596276,protected_beat,fetal,101,1,rf
10,0.2057017609126984,0.18579757809940736,0.14177424719887954,0.11810137138846817,0.09780950132413517,0.08658308656796052,0.0756971533516988,0.06724676321620766,0.06051075339499096,0.05500927195349266,0.05042479636765351,platt_va,fetal,101,1,rf
0,0.25195188145188147,0.19147102217306822,0.15636531996229577,0.12770547519403017,0.10896401689171843,0.09259513529948311,0.07953924322345818,0.06967399767408775,0.06156010263105006,0.05535635457145051,0.05040422441936478,base,fetal,102,1,rf
1,0.2563709599224305,0.1932111172634428,0.15626845839345843,0.1254498361998362,0.10770367974081743,0.09145406771007998,0.07841439432467108,0.06843447367947551,0.060399020141618964,0.05448299054555405,0.049728708719367416,platt_const,fetal,102,1,rf
2,0.24886221095977196,0.18960828807944194,0.1554430094664073,0.12622041919568236,0.108715023653848,0.0936311542052337,0.08079863632437323,0.0714371022511541,0.06384019049486057,0.05796917244664456,0.053126040177988214,platt_windowed,fetal,102,1,rf
3,0.2496595079232694,0.1898570105820106,0.156177374952972,0.12867534223524213,0.11061169329765112,0.0958731913600592,0.08349254850088184,0.07407259613996445,0.06661176931444994,0.06055378308757816,0.05550669614053985,platt_continuous,fetal,102,1,rf
4,0.2488667074624992,0.1844147047480381,0.15280855398474316,0.1261955797038655,0.1082053678869687,0.09371460111870533,0.08185775315370902,0.072580623102448,0.06524592734622207,0.05931255576250715,0.054368424856956955,platt_continuous_beat,fetal,102,1,rf
5,0.24125294600598857,0.18240217254010357,0.15117285825150995,0.12357042342558014,0.10615294720038553,0.09199934002892765,0.0798510784938231,0.07092331244892063,0.06366726007969663,0.057876342319025144,0.053051111946976155,platt_continuous_calibeat,fetal,102,1,rf
6,0.2512824295587453,0.1906724864205381,0.15643483709273182,0.1268523556153991,0.10980924008404107,0.09379456761038317,0.08131171342122873,0.07145833243309882,0.06344675761411579,0.05747506048195247,0.05255951291201851,protected,fetal,102,1,rf
7,0.24830675526024362,0.18993913666121115,0.1553703167115903,0.13199116883116882,0.11206812984019791,0.09621556357264865,0.08404976391227201,0.07460846803890143,0.06714137389161892,0.0610370737716953,0.05595025853691039,va_protected,fetal,102,1,rf
8,0.2443821548821549,0.18300565672688576,0.15124334539506296,0.12367780057479612,0.10678565015247292,0.09174365229331426,0.08011876569437822,0.07064296283366338,0.0631093554130236,0.05726582367926144,0.052478338713293056,protected_va,fetal,102,1,rf
9,0.24958106399945706,0.18502759287705525,0.15295815914728197,0.1253717358299595,0.10703273837173294,0.09281275249081081,0.08093915811965811,0.07179497000229315,0.06456393071171947,0.05869256324609138,0.05380010130735353,protected_beat,fetal,102,1,rf
10,0.24736654025264213,0.18866841868823003,0.15475345816396613,0.12836824548001022,0.11017894861196512,0.09540196859969234,0.08338246211187866,0.07390754860409375,0.06645474431079464,0.06041229391779422,0.05537712007564386,platt_va,fetal,102,1,rf
0,0.2570749748617396,0.2097568758497551,0.16388633786848072,0.1415578930190477,0.11551274999939859,0.0962306984533973,0.08209276446376607,0.07134670681681889,0.06299774895069427,0.05622589154056855,0.05053499164637353,base,fetal,103,1,rf
1,0.25309294871794874,0.20745578729576125,0.163177597525024,0.1407279931564585,0.11567684470590332,0.09606636403803942,0.08182964144843413,0.07102833498696685,0.06273477212363833,0.0561224270036332,0.04997311843627539,platt_const,fetal,103,1,rf
2,0.25312500000000004,0.20857940595041435,0.16300485972360973,0.14240761971070365,0.11856473751877165,0.10033109880057148,0.08704564334553018,0.07701910804850144,0.06915612035942537,0.06276541936083677,0.05746220284837562,platt_windowed,fetal,103,1,rf
3,0.255135989010989,0.21079404886301437,0.1642127623935779,0.14399945513060616,0.12147908856085547,0.10334364025487361,0.09024749984817305,0.08017365775422862,0.07213999450028813,0.0655728579574076,0.060102521610233356,platt_continuous,fetal,103,1,rf
4,0.2551761536336004,0.20906578869145398,0.16338694577240342,0.14286823829765008,0.12074336899841408,0.10258084281601658,0.08963002024498216,0.07959430079682017,0.071621072376286,0.06510889373223146,0.05968229590420414,platt_continuous_beat,fetal,103,1,rf
5,0.24230699233716474,0.19799346405228757,0.15604943624324868,0.13635148595869656,0.11399079296319331,0.0974170483788879,0.0848934438165883,0.07533606575278211,0.06778331511235876,0.06161916578089374,0.056482747542644776,platt_continuous_calibeat,fetal,103,1,rf
6,0.25663659951159956,0.20992310004810003,0.16743454242975445,0.1468192161004518,0.12378310412647134,0.10493841594608859,0.09139423461527516,0.08093545928193935,0.07239146889533046,0.06559705259485357,0.05993532328175126,protected,fetal,103,1,rf
7,0.2512254273504274,0.20805088702147526,0.16337360672870843,0.14580725497932923,0.12224383424452129,0.10512141308136157,0.09193315832895342,0.0816780117064747,0.07350611427366643,0.06682374024878768,0.06124858322154336,va_protected,fetal,103,1,rf
8,0.2565271765271765,0.2090191570881226,0.1669055634215409,0.1450560368369948,0.12235360585568765,0.10374733322060065,0.09057882619294418,0.08039515258681493,0.07197785093279706,0.06533184175032933,0.05984769035254433,protected_va,fetal,103,1,rf
9,0.255273556231003,0.2106363354286674,0.16436756344102513,0.14335001665001665,0.12031153369119177,0.10241322888751458,0.0895297263390008,0.07957956826060274,0.07161998693272302,0.06510793185719714,0.05968143045386501,protected_beat,fetal,103,1,rf
10,0.2529865730475487,0.20738582375478928,0.16212471690687816,0.1419226977293199,0.11978572612490586,0.10204175961915987,0.08917397314180098,0.07923321369551194,0.07130395202901639,0.06482123307643127,0.059419069521700944,platt_va,fetal,103,1,rf
0,0.19712962962962963,0.16010995322760033,0.12925467439190266,0.1100067406054904,0.09427595304927963,0.08221378220122269,0.07143766108287347,0.0630235091500077,0.05622806699320458,0.050549910916459814,0.04599415706362078,base,fetal,104,1,rf
1,0.19717460317460314,0.16014873261966286,0.12846739024864026,0.10719492039550862,0.0922512151591099,0.0811291988078538,0.07049467453930094,0.06233986274294245,0.05556262009333885,0.04992273838043869,0.045280200686172285,platt_const,fetal,104,1,rf
2,0.20004761904761903,0.16130026455026455,0.13235689310689314,0.11186474562474562,0.09673879122464028,0.08549869298144869,0.07442915636994585,0.06588773982394244,0.058998715555065674,0.053350069695180226,0.04884081031916384,platt_windowed,fetal,104,1,rf
3,0.19654166666666664,0.1606525974025974,0.13134036796536797,0.11157148245823154,0.09774159303079165,0.08611382225789521,0.07525753228253229,0.06681600865432283,0.06004427825048514,0.054533759448492994,0.04998927949445191,platt_continuous,fetal,104,1,rf
4,0.19564343109682603,0.15776285209821797,0.1281625211431168,0.10812609329859331,0.0950621145598051,0.08311972779210369,0.07268789231948222,0.06460737997205385,0.058126340733573444,0.05284015460430555,0.048435357692760084,platt_continuous_beat,fetal,104,1,rf
5,0.1946483439041578,0.1556730708215574,0.1282481465807746,0.10868216282051878,0.09436505184719335,0.08326116864468779,0.07278503971083591,0.06464491430247613,0.058151102501915186,0.052862688126247726,0.04845602845572727,platt_continuous_calibeat,fetal,104,1,rf
6,0.20065126050420168,0.15983975556034377,0.1290422379907674,0.11008603230053277,0.09528580621782376,0.0850392442551911,0.07419624294624295,0.06580059004250216,0.059011416113789884,0.053414459678252785,0.04884791510595704,protected,fetal,104,1,rf
7,0.20321801894623348,0.16038631351548133,0.1288060715995041,0.10904095725862524,0.09447028681638642,0.08415206557917827,0.07363135973302451,0.06544902277003048,0.05889636062719816,0.05352346561967774,0.04906279930897111,va_protected,fetal,104,1,rf
8,0.19172339785651793,0.15683259186724535,0.12629031594825044,0.10704257918552036,0.09286978075687752,0.08298650437956438,0.07240778690555477,0.0642540654084305,0.05777074085152695,0.05245043614220983,0.04802768584610597,protected_va,fetal,104,1,rf
9,0.19714343109682603,0.158090293175659,0.12830904128963694,0.10825612992862993,0.0950467842584652,0.08353135535385099,0.0730709847054936,0.064947943474011,0.058431096862324575,0.05311721937232116,0.0486893427790181,protected_beat,fetal,104,1,rf
10,0.1931572155579789,0.1565805109922757,0.1278978599867286,0.1088057253916844,0.0951560851224717,0.08382693744164332,0.07325645109253426,0.06503340985098538,0.05850720072364142,0.05318785564715581,0.04875516161597715,platt_va,fetal,104,1,rf
0,0.23171257170725254,0.1866456532433762,0.15594097854252292,0.1238002244713399,0.09843444292527266,0.08084953847765942,0.070804239816556,0.061134630326930964,0.05348386233430024,0.04725665657292365,0.04251319495881369,base,fetal,105,1,rf
1,0.2293215811965812,0.18437670592819333,0.15299799992245028,0.11759507734912149,0.09169146878751469,0.07287566829865105,0.06400814272137642,0.054613624361355646,0.04761251861571863,0.041736370030246765,0.037424642029099835,platt_const,fetal,105,1,rf
2,0.2316679764657706,0.18784083430120016,0.15629260692026647,0.12528546490167974,0.10253436585901152,0.08714768235625617,0.07639398566008322,0.06737543432773685,0.0598386471473305,0.054275576716199606,0.04967831664306845,platt_windowed,fetal,105,1,rf
3,0.23341628461144587,0.18618019136305583,0.15842576550097737,0.1299782860126871,0.10898657913723703,0.09336638452730012,0.08220712815883406,0.07295249221463987,0.0656125264607044,0.05962070109700573,0.0546471475605867,platt_continuous,fetal,105,1,rf
4,0.23176269154530027,0.18635895931830893,0.15707844374034305,0.1307918544724523,0.10980813058196562,0.09390036180231032,0.08242753013737034,0.07319281937424545,0.06585938333020186,0.059864161636662826,0.05486960530006036,platt_continuous_beat,fetal,105,1,rf
5,0.2174669763529659,0.17339204192034383,0.1480908446363568,0.12426825211641479,0.10361419057622206,0.08871714093410475,0.07790970008697191,0.06919961915620323,0.062265683748814325,0.05659524660264511,0.05187167772152593,platt_continuous_calibeat,fetal,105,1,rf
6,0.23259126527123133,0.1878873626015654,0.15682325615493437,0.12881268109074293,0.10707208670423171,0.09117635075193126,0.08062675856697847,0.07126131524864554,0.06387412247854043,0.057863421199365106,0.052930149632983155,protected,fetal,105,1,rf
7,0.23835804473304475,0.1870248081572585,0.1566559363483848,0.12897894980000243,0.10895971210444894,0.09340888800140751,0.08215305719974542,0.07301757076225161,0.06571091322420694,0.05973376773524186,0.05475346338806098,va_protected,fetal,105,1,rf
8,0.23245582706766918,0.18572892005022973,0.15546805169126932,0.12788291026204068,0.10731022919961539,0.0918967960636889,0.08088022468729694,0.07177470694233887,0.06453416365297493,0.05863368102021074,0.05373432752040264,protected_va,fetal,105,1,rf
9,0.23176924355185227,0.18636130462207268,0.15640196816913063,0.13170967791183097,0.11104547612863049,0.09523649209221152,0.08339856644185747,0.07410999528358671,0.0666853119590389,0.060613272428410275,0.05555498814566924,protected_beat,fetal,105,1,rf
10,0.23539877895978184,0.18590513104466594,0.1574491577501446,0.1312071331162702,0.11020862025611021,0.09424600156858885,0.082729193641762,0.0734650031523827,0.06610558358311017,0.06008943211479328,0.05507720347603837,platt_va,fetal,105,1,rf
0,0.19552380952380954,0.17090504171754173,0.14703193145648388,0.13117383731265367,0.10515449735449735,0.08940072493643922,0.07697867661120673,0.06757685104993615,0.06025785535835998,0.05429089263583247,0.0493788759219687,base,fetal,106,1,rf
1,0.19655976775956285,0.17130420721910083,0.14673637646142687,0.1307394577879098,0.10414611688962218,0.0885639908468538,0.07639335065732833,0.06682000143416801,0.059667876377255874,0.05386007126067442,0.04908249019227831,platt_const,fetal,106,1,rf
2,0.19655976775956285,0.17030596343015936,0.14771525082780124,0.13100411600783118,0.10428328827854325,0.08898990488355814,0.07712688389385872,0.06808182884998187,0.061057244328364575,0.05527688924294328,0.05046157919773979,platt_windowed,fetal,106,1,rf
3,0.20016666666666666,0.17164760843021715,0.14628501031822985,0.13004350834350833,0.10603928834071956,0.09077825731301824,0.0791451836913555,0.07012417390195168,0.06299275018617123,0.057197016063014854,0.05238431591319416,platt_continuous,fetal,106,1,rf
4,0.190933910288241,0.1718127197293958,0.14474271276680686,0.12918324553625757,0.10450962280057108,0.08968174681098409,0.0782345175303283,0.06942396348767271,0.06245150104400104,0.05676928911677797,0.05203501374166036,platt_continuous_beat,fetal,106,1,rf
5,0.18124169435215948,0.1560792079207921,0.13474144345238095,0.1194339522218273,0.09591520337724073,0.08235416515200883,0.07185069397192076,0.06368448191192207,0.057233770933041016,0.05201618675371388,0.04767080357491317,platt_continuous_calibeat,fetal,106,1,rf
6,0.1966813055365687,0.1712287369493252,0.14725330207703166,0.13107672852016466,0.1064347498822362,0.09130048553662701,0.07949814319845638,0.0700633933401977,0.06285376591024265,0.05691490788958303,0.05195213012328397,protected,fetal,106,1,rf
7,0.19602380952380952,0.16971463592393823,0.14836505072192732,0.13066731963688488,0.10740432098765434,0.09229700606529877,0.08074173280423282,0.07175504832998374,0.06456632996632998,0.05869666360575452,0.053805274971941645,va_protected,fetal,106,1,rf
8,0.19430090071219105,0.1707776346460557,0.14525990803476113,0.12995007805860467,0.10547851814271676,0.09051817796179416,0.0789233243297319,0.06968274726204263,0.0626404688234839,0.05687915621831178,0.05207571664719671,protected_va,fetal,106,1,rf
9,0.1905712253606991,0.17166256313131315,0.14462761601169735,0.12912414462742736,0.10449083246999913,0.08958976816711227,0.07824259075458893,0.06948179758638942,0.06249491520384377,0.056808837107633896,0.052071318501958744,protected_beat,fetal,106,1,rf
10,0.19328452069581104,0.16953013677355783,0.14391649729580766,0.1278057039969212,0.103398544914712,0.08867472210739057,0.07730744515171631,0.06850299227423905,0.06158551437438638,0.0559834051444959,0.05131563101321052,platt_va,fetal,106,1,rf
0,0.17530462184873946,0.1598314522938362,0.12212651491573696,0.09521800809079713,0.08166262590889507,0.07173951865453239,0.060712066002368364,0.05322694865584004,0.047217758346146284,0.04189008340092124,0.03778277787731916,base,fetal,107,1,rf
1,0.18010176651305684,0.16123704220980756,0.12310850462850674,0.09504819742669107,0.08140203141320351,0.0712043865457325,0.060364286734648644,0.0529023538301534,0.046852364637718955,0.0415494162934646,0.03737545309984987,platt_const,fetal,107,1,rf
2,0.17943509984639014,0.16022162413609783,0.1235581310767574,0.09856610837309927,0.08678395568503462,0.0770665216390511,0.06658373428732417,0.05901298216621411,0.05298103173595615,0.04805178332958578,0.043979837264566564,platt_windowed,fetal,107,1,rf
3,0.18171159286907318,0.16315946852711558,0.12988402096524798,0.10523011597867311,0.09261394517934765,0.08159779916290279,0.07123911207496847,0.06323122610265093,0.05685049569045023,0.051636253449885594,0.047315422190803605,platt_continuous,fetal,107,1,rf
4,0.17339928057553955,0.15888076143032911,0.12548226761130665,0.10120703746836344,0.08895769189827486,0.07825426176038901,0.0684084109010057,0.06079215032261873,0.0547024536079158,0.04972201709339973,0.045572981954274304,platt_continuous_beat,fetal,107,1,rf
5,0.16544581737207636,0.1520738127961746,0.11875832776897263,0.09475092364754374,0.08389083979694,0.07371789542711382,0.06422598515114927,0.05707434790340059,0.05135637745727357,0.046652660833574236,0.042759371362467234,platt_continuous_calibeat,fetal,107,1,rf
6,0.17753479853479853,0.16024508024508025,0.12490451839826841,0.10138571428571427,0.08920714276661953,0.07889973609060849,0.06818960315876997,0.06041324488746211,0.05411592572619049,0.04891781678451272,0.04467276317311209,protected,fetal,107,1,rf
7,0.17369375785504818,0.1566118495059441,0.12437041634835751,0.10140077077969235,0.08965423152267002,0.07743786709286271,0.06764684952537807,0.06011780737071557,0.05409741557915888,0.04917181102841575,0.04506829382121072,va_protected,fetal,107,1,rf
8,0.1761931946006749,0.15934034903095673,0.1225805408875262,0.09994326725905672,0.08870592811535315,0.07766889245460674,0.06747539657441087,0.059808794578329265,0.05368481004238786,0.048702825339967885,0.044631853432840284,protected_va,fetal,107,1,rf
9,0.172952852004111,0.15655278058764238,0.1247436772542952,0.10113375839846427,0.08990757530231214,0.07865065099090035,0.06875611145611146,0.06109808197808198,0.05497556789792084,0.04996866994378957,0.0457978471978472,protected_beat,fetal,107,1,rf
10,0.16978794988466517,0.1602706329673335,0.12508094919786095,0.10112715065292464,0.08991398155310693,0.07937214567426727,0.06938384043259249,0.06165432606128815,0.055478248592719236,0.050423584232325014,0.046216005293630416,platt_va,fetal,107,1,rf
0,0.22461659663865546,0.18390396241499807,0.1420144064503792,0.11797858868184954,0.10681439084488517,0.08979603797133068,0.0776810263975722,0.06766249792916691,0.060253338128326915,0.054107989062105705,0.04938788146209042,base,fetal,108,1,rf
1,0.22767727079683603,0.18667345374468278,0.14470860766720972,0.11777996950453964,0.10564808048417483,0.08871943260591061,0.07689602369149424,0.06767084337661879,0.06040182082465197,0.05453784616563044,0.049772186920097654,platt_const,fetal,108,1,rf
2,0.22670657412762676,0.18560930339030246,0.1445658019294383,0.121529273174151,0.10978772349328642,0.0933943395928518,0.08151550031392367,0.0719707240314577,0.06468544059157103,0.05867653252687669,0.05375432271846801,platt_windowed,fetal,108,1,rf
3,0.22316834554334558,0.18356494050611702,0.14402580587003805,0.12250011202346167,0.11053775441777333,0.09450125805689714,0.0825933269728132,0.07334237337987295,0.06597236867568612,0.059942080088760966,0.0549422112038737,platt_continuous,fetal,108,1,rf
4,0.2201455627705628,0.17822440522440522,0.14037275059198273,0.11952253726076306,0.10760475830598466,0.09184658315098278,0.08028914695795837,0.07134685064844636,0.0641839321016201,0.05834031310198788,0.053477050661581,platt_continuous_beat,fetal,108,1,rf
5,0.19274685276409415,0.1618326929116403,0.1239089944972748,0.1051065654203952,0.0950268857995993,0.08076345297059152,0.07058121979637685,0.06267754590287776,0.05637384761848421,0.05122164093222094,0.04693975267357156,platt_continuous_calibeat,fetal,108,1,rf
6,0.22485369220151832,0.18322825800245154,0.14474557481131126,0.12264987672188236,0.11069099176902157,0.09434577157959052,0.08233799246513154,0.07288749012177441,0.06543451970644895,0.05936923967524769,0.054334846682898515,protected,fetal,108,1,rf
7,0.23162163326869206,0.18701071733041041,0.14569157920567805,0.12271557929602485,0.10803229678387906,0.09255559039957537,0.08097549191792613,0.07196342246522995,0.06476251870764256,0.05887179996082409,0.053963462219983424,va_protected,fetal,108,1,rf
8,0.22335497835497836,0.18115250042669398,0.14413429102310427,0.12183679653679652,0.11062070875842807,0.09446173206124553,0.08257244384724498,0.07317502787825372,0.06582065088628085,0.05980224165760603,0.0548008786669234,protected_va,fetal,108,1,rf
9,0.21860893273393273,0.17726337551337554,0.13950091409514626,0.11903966830113384,0.10718920137664377,0.09162106996202067,0.08012595734763668,0.07118886171759553,0.06405414878128622,0.05821758281955062,0.05336458146681084,protected_beat,fetal,108,1,rf
10,0.22117857142857145,0.17895370370370373,0.140092904416916,0.11963244597777703,0.10761521288033374,0.09198176222263858,0.08038297848468391,0.07143622707022648,0.06425541317657546,0.058382669996768354,0.05351585016458286,platt_va,fetal,108,1,rf
0,0.23037228487886385,0.2021778711484594,0.15377684407096173,0.12662072902942467,0.10946330891330892,0.09053867383919602,0.07803697959036,0.06828177162140657,0.06028542433824727,0.05399425858359072,0.048545573034271663,base,fetal,109,1,rf
1,0.2320932826597454,0.20555236872628177,0.1569491146108793,0.12821297935841003,0.11038942803178119,0.09141642907357192,0.07870282222146259,0.06899291228421663,0.060950673832478035,0.05478253329677798,0.049298702121719724,platt_const,fetal,109,1,rf
2,0.23221828265974537,0.20452559377559376,0.15553353715026866,0.12853950443125217,0.11132132967283345,0.09353206276917526,0.08136806090470516,0.07193383663877022,0.06424688186921793,0.058263016225371264,0.05311366185425688,platt_windowed,fetal,109,1,rf
3,0.22941759415364893,0.2001520727404073,0.15317792174042175,0.13017734358060776,0.1149316522086716,0.09807427061405306,0.08572104299173837,0.0761294159925769,0.06845441800595731,0.06221534255152708,0.057018465459312884,platt_continuous,fetal,109,1,rf
4,0.22746787720393197,0.19910322172741768,0.1520802388408479,0.12950758214461586,0.11495616460709338,0.09815474206657714,0.0857517515741593,0.07615397117460788,0.0685210422006496,0.062290598509286935,0.0570988028514593,platt_continuous_beat,fetal,109,1,rf
5,0.20960067303969743,0.1895105033739264,0.1449651409904472,0.12241650178363261,0.1090354676710609,0.09279804899449813,0.08099155589857598,0.07187857824038757,0.06463176151506253,0.05874144934978246,0.0538454080044489,platt_continuous_calibeat,fetal,109,1,rf
6,0.23070022083179978,0.20228896103896105,0.1550481550969356,0.13170677539258777,0.1155281192755384,0.09822068519715578,0.08571273324610308,0.0759249778059358,0.0679770886816265,0.061674722679419786,0.05632254302537807,protected,fetal,109,1,rf
7,0.23073214285714286,0.20154901960784316,0.15811407630310068,0.13388424944231397,0.11769679029154835,0.10087069679251742,0.08826139490749599,0.07845428325053044,0.07060481715996422,0.06418606171268443,0.05883100303376013,va_protected,fetal,109,1,rf
8,0.2236581196581196,0.19881933466143992,0.1523431985730768,0.12963171037497123,0.11452368523547418,0.0980403248357309,0.08574835004091336,0.07619379516224867,0.06850455693146695,0.06223570505492143,0.05696992499058981,protected_va,fetal,109,1,rf
9,0.22671787720393197,0.19836909474329067,0.15199242460829682,0.1301616481070631,0.11424846929853322,0.09787619582978337,0.08563528858962254,0.07611617665662301,0.06850179151434589,0.06227239176408862,0.057081581131273505,protected_beat,fetal,109,1,rf
10,0.22787340223445704,0.20008304917138375,0.15323242912029678,0.13007018466961254,0.11511047465692009,0.09814700126440425,0.0857107388390011,0.07610295732967816,0.06843258147272373,0.06220608724765982,0.05702183200048035,platt_va,fetal,109,1,rf
0,0.18997126436781614,0.17956720430107526,0.18401800976800978,0.17732527374586202,0.17373560256947354,0.17083099276725872,0.17718777421544524,0.18798299754739875,0.18272941759927822,0.18558082199828121,0.1797403155476516,base,fetal,100,0,xb
1,0.18424603174603174,0.17647954349698536,0.18091149109106855,0.17413495803713194,0.17028277836735783,0.16831581449784214,0.17500592775215368,0.18489815925936393,0.18112430079547387,0.184353668477207,0.17925049495798603,platt_const,fetal,100,0,xb
2,0.18382936507936506,0.17520970222714408,0.1795305023923445,0.1725831867848865,0.16943311106675324,0.16845634154139627,0.1748632485352541,0.18502192740675885,0.1810427861259778,0.1843569800412871,0.17935758747995975,platt_windowed,fetal,100,0,xb
3,0.18460414585414586,0.17881949058693244,0.18170381623042192,0.1716526840975117,0.16789177006272596,0.16678813023438144,0.17319598557381982,0.18436218432712648,0.18062356212499145,0.18372435315041752,0.17865648535588322,platt_continuous,fetal,100,0,xb
4,0.18513986013986014,0.1790960658635077,0.182397753012594,0.17154737000861547,0.16673238041080782,0.16536654832522174,0.17144729813579418,0.1821343553968386,0.1786266511447168,0.18197733771188263,0.1774939707744693,platt_continuous_beat,fetal,100,0,xb
5,0.17501486013986015,0.16304838407669553,0.16684776091751113,0.16159094721979986,0.15984760259714842,0.16007707751419287,0.1678385101010101,0.17793574560024236,0.1744587076572209,0.177463980283637,0.1726592026803682,platt_continuous_calibeat,fetal,100,0,xb
6,0.18716174055829227,0.17842963816350912,0.18378289072039075,0.17590571039447445,0.17213336046669378,0.1693910535213313,0.17608647479971012,0.18699415158006547,0.18195091831224336,0.18482498954773505,0.17937674524223818,protected,fetal,100,0,xb
7,0.18950105042016807,0.17870983511184516,0.17737758075258075,0.16730736045563632,0.16609904719463542,0.16427660289235738,0.17058974944055016,0.18086485344875297,0.17723843532781636,0.1810029187545611,0.17647661543294876,va_protected,fetal,100,0,xb
8,0.18851888341543513,0.1809494794333504,0.18526938339438337,0.17356371905248313,0.16971820209565308,0.16812323060269016,0.17456448750445464,0.18575930309521693,0.18105517921394323,0.18403710184177616,0.17882317209047954,protected_va,fetal,100,0,xb
9,0.18513986013986014,0.1790960658635077,0.18250959511785717,0.17187998943597174,0.16675202629972366,0.16542221634141605,0.17138745755607726,0.18202392744583096,0.1785513669812456,0.18189509179174226,0.17748254113181997,protected_beat,fetal,100,0,xb
10,0.18205255855255856,0.17569418996163183,0.18048062847046947,0.1708658709106985,0.1666467558177117,0.1658348570245832,0.17268379632697164,0.18292025403519618,0.17926369078344992,0.18261345876129312,0.17791992594666398,platt_va,fetal,100,0,xb
0,0.20106038214658906,0.18989025337182017,0.18173161936343166,0.1801561035748881,0.17513019596890564,0.1741521484251689,0.17636583942034448,0.17203147083826403,0.167175265000484,0.17338732471866114,0.17402857643457662,base,fetal,101,0,xb
1,0.20361081560283686,0.1937245696400626,0.18366060142908733,0.1813825575899867,0.17641259696850423,0.17457091112189752,0.17709531446692706,0.1737343620642914,0.16917851098939773,0.17506558035109554,0.17564262895664104,platt_const,fetal,101,0,xb
2,0.20303343465045592,0.19088786930336227,0.18204657035781943,0.18007253060848757,0.17505450380718926,0.17400658429075744,0.17639987406752689,0.17323950568286783,0.1684043390987475,0.17453981977981933,0.17531345039526436,platt_windowed,fetal,101,0,xb
3,0.20170631676477002,0.1941186591186591,0.18339955465045718,0.18076019195403464,0.1753838039258592,0.1743589646864241,0.17651542233933537,0.1727905333810506,0.16829861348498587,0.17421461379689926,0.17456219595431918,platt_continuous,fetal,101,0,xb
4,0.2040972222222222,0.19508194905869325,0.18505070618900407,0.18121113978613979,0.17419273077558806,0.173066045438566,0.17565044183794182,0.17254645616196806,0.1683827554267665,0.17416729443818907,0.17438836933816773,platt_continuous_beat,fetal,101,0,xb
