,exchangable,isotonic,sigmoid,venn_abers,n_classes,n_train,accuracy_base,accuracy_prot,base brier,prot brier,base log,prot log,base auc,prot auc,base f1,prot f1,base calibration,prot calibration,index
Logistic,True,False,False,False,5,1000,0.21368948247078465,0.24207011686143573,0.5650860312969318,0.5531461996997591,1.11270400497072,1.0975665388401887,0.8207417267091675,0.8219436601558486,0.5445026178010471,0.5585798816568047,0.07672595386342282,0.05460135011092552,Logistic- exch
Naive Bayes,True,False,False,False,5,1000,0.4340567612687813,0.3756260434056761,0.5744631579020423,0.5280051461583505,1.3051429237348233,1.2718139305219145,0.8456787633506464,0.84100138392524,0.6059351276742581,0.6007802340702211,0.11173172380693795,0.05857017326410559,Naive Bayes- exch
SVM,True,False,False,False,5,1000,0.08180300500834725,0.2604340567612688,0.5897669348507015,0.5563110023009838,1.1503492458629552,1.1654699414427268,0.8094137932783033,0.8118561119479659,0.5257452574525745,0.5562273276904474,0.09524388004831705,0.048506343099646645,SVM- exch
Random forest,True,False,False,False,5,1000,0.5342237061769616,0.6160267111853088,0.33177395659432385,0.3034559797213393,0.7726733775172978,0.7189302426359306,0.9438981372046943,0.9411700535011279,0.734364492266308,0.7533759772565742,0.0672509421722204,0.03260568748375058,Random forest- exch
XGBoost,True,False,False,False,5,1000,0.5876460767946577,0.5926544240400667,0.32993084307481685,0.32940306298305055,0.6584030929144667,0.6572688643109617,0.9381884754542618,0.9383784549862048,0.7406886858749122,0.7436619718309859,0.036342917163524883,0.03609077690963863,XGBoost- exch
Logistic ,True,True,False,False,5,1000,0.048414023372287146,0.1686143572621035,0.5942875305825362,0.56396430507593,1.3471757829322326,1.419776760913314,0.807428587252437,0.8082468144392436,0.5174025974025974,0.5463976945244957,0.09461946495494945,0.047815332459225875,Logistic - isotonic- exch
Naive Bayes ,True,True,False,False,5,1000,0.34056761268781305,0.35225375626043404,0.5294590268186554,0.5229209064089198,1.1832262938198084,1.1693271640133844,0.8516751959259186,0.8527165199703962,0.5906288532675709,0.5956386292834891,0.0763065343651874,0.06697138322072206,Naive Bayes - isotonic- exch
SVM ,True,True,False,False,5,1000,0.17028380634390652,0.2303839732888147,0.5654808200122734,0.5518455615995045,1.3721970585156726,1.3514202508724342,0.8157247988334302,0.8176241336103482,0.5424120023081361,0.5544197233914612,0.0724951603189411,0.05288658341365187,SVM - isotonic- exch
Random forest ,True,True,False,False,5,1000,0.5592654424040067,0.5626043405676127,0.31999028400183704,0.31912500821953316,0.6335847061459449,0.6325855578115511,0.9409546818117895,0.9409272961473535,0.740484429065744,0.7402777777777778,0.04093024529330835,0.03662560206554428,Random forest - isotonic- exch
XGBoost ,True,True,False,False,5,1000,0.35225375626043404,0.5125208681135225,0.3816124009654426,0.3499587140701656,0.8572533385686586,0.89936608615564,0.9256288104030661,0.9248802427854514,0.6758276077451593,0.713506139154161,0.08284851612150265,0.02572654419806522,XGBoost - isotonic- exch
Logistic ,True,False,True,False,5,1000,0.045075125208681135,0.21035058430717862,0.5980677928287151,0.5562664092110275,1.1546733979158195,1.1560811362797703,0.8103179459091685,0.8154314348478497,0.5164319248826291,0.553290623179965,0.10063524405153901,0.04758261976146469,Logistic - sigmoid- exch
Naive Bayes ,True,False,True,False,5,1000,0.4574290484140234,0.4757929883138564,0.541934735148603,0.5296846448266607,1.0831149903140518,1.0592243193165058,0.8489318021693313,0.8493853443502266,0.6123316796598157,0.6167146974063401,0.08249795572220484,0.06102305989204188,Naive Bayes - sigmoid- exch
SVC ,True,False,True,False,5,1000,0.08180300500834725,0.2604340567612688,0.5897669348507015,0.5563110023009838,1.1503492458629552,1.1654699414427268,0.8094137932783033,0.8118561119479659,0.5257452574525745,0.5562273276904474,0.09524388004831705,0.048506343099646645,SVC - sigmoid- exch
Random forest ,True,False,True,False,5,1000,0.6060100166944908,0.6076794657762938,0.33270699035594553,0.3317197933847968,0.6709308011738209,0.669182630951958,0.9387122929785384,0.9387687733280838,0.742816091954023,0.7433501078360891,0.04942764524475217,0.04536400948234572,Random forest - sigmoid- exch
XGBoost ,True,False,True,False,5,1000,0.37061769616026713,0.5475792988313857,0.38667842259495083,0.3409864141125561,0.7710001345974851,0.6885226343920356,0.9268116318337037,0.9283125926692313,0.681443951868271,0.7277777777777777,0.0972913695970352,0.020534838181816766,XGBoost - sigmoid- exch
Logistic ,True,False,False,True,5,1000,0.25375626043405675,0.27712854757929883,0.5346848025945938,0.5251983846729408,1.0218231130101156,1.0074410123379838,0.8425110744012689,0.8441483452579766,0.5786314525810324,0.5871670702179177,0.06937373547647588,0.05982262657580454,Logistic - venn_abers- exch
Naive Bayes ,True,False,False,True,5,1000,0.327212020033389,0.332220367278798,0.5295749580577334,0.5255005290928262,1.0161941334320284,1.0083359185408363,0.8547871765454508,0.8551971911386659,0.5914110429447853,0.5897594077729796,0.06847530258210781,0.06038226746921078,Naive Bayes - venn_abers- exch
SVM ,True,False,False,True,5,1000,0.2687813021702838,0.2888146911519199,0.5330921134666187,0.5240865491189814,1.0186558835070876,1.0051633357753096,0.843056028609188,0.8444885927811956,0.5790108564535585,0.5872340425531914,0.06656658831856134,0.05552451859791727,SVM - venn_abers- exch
Random forest ,True,False,False,True,5,1000,0.5292153589315526,0.5358931552587646,0.3580024178711547,0.357533936845782,0.7129412606927227,0.7121021155861461,0.9247763159849338,0.924768532952705,0.7172131147540983,0.7196710075394106,0.03777519978394353,0.03658747086947396,Random forest - venn_abers- exch
XGBoost ,True,False,False,True,5,1000,0.4791318864774624,0.4791318864774624,0.38213354215929085,0.38201583454417454,0.7488721258051114,0.7484854612102029,0.91968630002018,0.9197138070051281,0.6967654986522911,0.6967654986522911,0.038675760982872086,0.032663228379690164,XGBoost - venn_abers- exch
Logistic,False,False,False,False,10,1000,0.023508137432188065,0.02531645569620253,0.7691141146771187,0.7568843690609329,1.7267941357215186,1.6980714645576054,0.8203087116810199,0.8239427484643599,0.37643932683790965,0.3811639271434918,0.04617536020108608,0.04619388192069746,Logistic
Naive Bayes,False,False,False,False,10,1000,0.14466546112115733,0.05063291139240506,0.8408516091396613,0.7505323632612202,2.2632420580761075,1.9743630750879388,0.8215066595251436,0.827925194696253,0.4051073708647707,0.3874296435272045,0.10388599338730042,0.05460886491503032,Naive Bayes
SVM,False,False,False,False,10,1000,0.0054249547920434,0.009041591320072333,0.759798795073344,0.7457858308232306,1.7167132502153144,1.6841253732149164,0.8241366912136183,0.8287778543157964,0.3600473746545598,0.36713426853707415,0.05161314691433009,0.04939578442910909,SVM
Random forest,False,False,False,False,10,1000,0.04701627486437613,0.20976491862567812,0.5842520795660037,0.5066191764156601,1.415363953934237,1.2438826684493165,0.9227238101947247,0.9265319337563358,0.43722172751558325,0.5088188134687333,0.07388760851749603,0.030665486586484797,Random forest
XGBoost,False,False,False,False,10,1000,0.1717902350813743,0.17540687160940324,0.5719237578332059,0.5668453821494321,1.275472172592726,1.2614033894232906,0.9076324208854546,0.9092041157757341,0.4743455497382199,0.47848898216159497,0.028116264930045015,0.027757064207614198,XGBoost
Logistic ,False,True,False,False,10,1000,0.0018083182640144665,0.0018083182640144665,0.7554010235894143,0.7411272141170862,1.7858820373941313,1.755631275430068,0.8286030832489827,0.8333216074083701,0.35758998435054773,0.36335037357451827,0.04280514406001054,0.044370398798328686,Logistic - isotonic
Naive Bayes ,False,True,False,False,10,1000,0.0650994575045208,0.06871609403254973,0.7430667817945856,0.736037021200808,1.9026453300843442,1.8817583076285345,0.8310536489413647,0.83378701472262,0.3835869064084832,0.38632162661737524,0.04743099949494145,0.04454445244254653,Naive Bayes - isotonic
SVM ,False,True,False,False,10,1000,0.007233273056057866,0.009041591320072333,0.7563889120498066,0.7431765341153835,1.7479343930920797,1.7192447277919838,0.8219547538327948,0.8263953618702402,0.3690525444766239,0.37359900373599003,0.045002879184785474,0.04479235312874934,SVM - isotonic
Random forest ,False,True,False,False,10,1000,0.10307414104882459,0.11392405063291139,0.5474097300801586,0.5431426816960624,1.3363526447685306,1.3257656440773027,0.9165751146947972,0.917102692393527,0.47963340122199594,0.4852865255549819,0.04169597147411804,0.039044061138880634,Random forest - isotonic
XGBoost ,False,True,False,False,10,1000,0.0162748643761302,0.0867992766726944,0.6513756714517038,0.611799682867077,1.6073883489663479,1.5322556250258013,0.8922132947094854,0.8944296856488549,0.3983333333333333,0.45427728613569324,0.06703194210007311,0.034352584397741075,XGBoost - isotonic
Logistic ,False,False,True,False,10,1000,0.0054249547920434,0.007233273056057866,0.7625376951275812,0.7473354821006946,1.7193301878884577,1.6836541221080907,0.8260685349406242,0.8307893721423907,0.3533980582524272,0.3629160063391442,0.0508236595073782,0.0509349483848521,Logistic - sigmoid
Naive Bayes ,False,False,True,False,10,1000,0.17721518987341772,0.18083182640144665,0.7539522068063013,0.7474966763310621,1.8148020249149779,1.79511912764111,0.8043204881897796,0.8098578957005115,0.41041162227602906,0.4195888754534462,0.04952179612426989,0.05010260992104495,Naive Bayes - sigmoid
SVC ,False,False,True,False,10,1000,0.0054249547920434,0.009041591320072333,0.759798795073344,0.7457858308232306,1.7167132502153144,1.6841253732149164,0.8241366912136183,0.8287778543157964,0.3600473746545598,0.36713426853707415,0.05161314691433009,0.04939578442910909,SVC - sigmoid
Random forest ,False,False,True,False,10,1000,0.14466546112115733,0.16998191681735986,0.5557820636306553,0.5464871438278521,1.2686885903368135,1.2406445765077585,0.9136130449766433,0.9142078519220981,0.4970540974825924,0.5060773480662983,0.047150719648987545,0.04263429129815968,Random forest - sigmoid
XGBoost ,False,False,True,False,10,1000,0.018083182640144666,0.12296564195298372,0.6456805849787115,0.5896630429618627,1.4496928396083728,1.3228302253422655,0.8972506578851265,0.8990064001321307,0.412725709372313,0.47438524590163933,0.0762978967084749,0.031965256006623644,XGBoost - sigmoid
Logistic ,False,False,False,True,10,1000,0.034358047016274866,0.039783001808318265,0.7283391625985963,0.7157091956625637,1.5895428768874769,1.5632696309515315,0.8527001879971763,0.856264224606744,0.40443213296398894,0.4076137418755803,0.04452018654989225,0.04273391387924541,Logistic - venn_abers
Naive Bayes ,False,False,False,True,10,1000,0.0216998191681736,0.02531645569620253,0.7508047901894003,0.739450987170535,1.6961765668836266,1.6704487606022327,0.8299595243609327,0.8339393482807973,0.3748902546093064,0.37880794701986753,0.046178771401905586,0.04383146944232958,Naive Bayes - venn_abers
SVM ,False,False,False,True,10,1000,0.0325497287522604,0.039783001808318265,0.727954074069351,0.7157274781782035,1.591966174308302,1.566353424277701,0.8526529784881329,0.8563196921530691,0.3981776765375854,0.39981659789087576,0.04202111565895488,0.041092679651242345,SVM - venn_abers
Random forest ,False,False,False,True,10,1000,0.081374321880651,0.09041591320072333,0.6229756122945775,0.6142092610475507,1.3956903549093878,1.3745772674176662,0.8906315479869029,0.8933434189659792,0.4419512195121951,0.4492825333993073,0.04297701809374627,0.04021355393919315,Random forest - venn_abers
XGBoost ,False,False,False,True,10,1000,0.081374321880651,0.08499095840867993,0.6335510672836023,0.6255675980630447,1.4125141711347233,1.3937807497674854,0.8867246172909375,0.8891912416526587,0.43452958292919497,0.4389051808406647,0.04309752232698035,0.044759009974324235,XGBoost - venn_abers
Logistic,True,False,False,False,10,1000,0.023508137432188065,0.023508137432188065,0.7691141146771187,0.7685776655509846,1.7267941357215186,1.7244543253353493,0.8203087116810199,0.8202800816203292,0.37643932683790965,0.37649138311975255,0.04617536020108607,0.04537970623548389,Logistic- exch
Naive Bayes,True,False,False,False,10,1000,0.14466546112115733,0.05063291139240506,0.8408516091396612,0.7575413631941298,2.2632420580761075,1.9741118171109568,0.8215066595251436,0.8262033146836275,0.4051073708647707,0.3880597014925373,0.10388599338730042,0.04999892723730542,Naive Bayes- exch
SVM,True,False,False,False,10,1000,0.0054249547920434,0.0054249547920434,0.7597987950733439,0.7593612319179017,1.7167132502153144,1.7154440005337088,0.8241366912136183,0.8239005285291354,0.3600473746545598,0.3609794628751975,0.051613146914330076,0.05005030422892265,SVM- exch
Random forest,True,False,False,False,10,1000,0.05605786618444846,0.18264014466546113,0.5846028933092224,0.5177774112202579,1.3624477959928867,1.2249746122131075,0.9225797472164485,0.9228976041508705,0.4411764705882353,0.49581589958158995,0.07410752024729018,0.024301254759712593,Random forest- exch
XGBoost,True,False,False,False,10,1000,0.1717902350813743,0.1717902350813743,0.5720700539573312,0.5719326835001668,1.2765594979782386,1.276217215454302,0.907452107929036,0.9074134456443348,0.47384937238493724,0.47489539748953974,0.02822195956649487,0.02813178328408386,XGBoost- exch
Logistic ,True,True,False,False,10,1000,0.0018083182640144665,0.0018083182640144665,0.7554010235894144,0.7547112376885365,1.7858820373941313,1.784559478118899,0.8286030832489827,0.8283812141418638,0.35758998435054773,0.35857198901530013,0.04280514406001055,0.043418427699735196,Logistic - isotonic- exch
Naive Bayes ,True,True,False,False,10,1000,0.0650994575045208,0.0650994575045208,0.7430667817945856,0.7429300717104974,1.9026453300843442,1.90237333139183,0.8310536489413647,0.8310196821495236,0.3835869064084832,0.38227146814404434,0.047430999494941437,0.046313194072116204,Naive Bayes - isotonic- exch
SVM ,True,True,False,False,10,1000,0.007233273056057866,0.007233273056057866,0.7563889120498066,0.7555750712631341,1.7479343930920797,1.7461786307711107,0.8219547538327948,0.8215355264400424,0.3690525444766239,0.3701863354037267,0.045002879184785474,0.04267257944444118,SVM - isotonic- exch
Random forest ,True,True,False,False,10,1000,0.0867992766726944,0.09945750452079566,0.553927661195585,0.5508234284568475,1.2932853116588998,1.3484051454243877,0.914841670771206,0.9129099196918675,0.47292598112270245,0.478772378516624,0.049052368175951475,0.03930053132322098,Random forest - isotonic- exch
XGBoost ,True,True,False,False,10,1000,0.009041591320072333,0.05786618444846293,0.6510043324015831,0.6223877916858354,1.539580264245878,1.4880042681392622,0.8937848930046801,0.8931394086106863,0.40283569641367806,0.44167066730676907,0.06414672676424345,0.02959340523924039,XGBoost - isotonic- exch
Logistic ,True,False,True,False,10,1000,0.0054249547920434,0.0054249547920434,0.7625376951275812,0.7619068821796358,1.7193301878884577,1.7173948428684285,0.8260685349406242,0.8257353754952078,0.3533980582524272,0.354863813229572,0.050823659507378195,0.051057604419367346,Logistic - sigmoid- exch
Naive Bayes ,True,False,True,False,10,1000,0.17721518987341772,0.17902350813743217,0.7539522068063014,0.7538678872222909,1.814802024914978,1.8143898276721189,0.8043204881897796,0.8037626532872988,0.41041162227602906,0.41140776699029125,0.049521796124269886,0.04955702509752718,Naive Bayes - sigmoid- exch
SVC ,True,False,True,False,10,1000,0.0054249547920434,0.0054249547920434,0.7597987950733439,0.7593612319179017,1.7167132502153144,1.7154440005337088,0.8241366912136183,0.8239005285291354,0.3600473746545598,0.3609794628751975,0.051613146914330076,0.05005030422892265,SVC - sigmoid- exch
Random forest ,True,False,True,False,10,1000,0.162748643761302,0.16998191681735986,0.5522021346384969,0.5505360642429968,1.2568951429946493,1.2521107384557686,0.9174481878033104,0.9169956664759085,0.4989293361884368,0.5002718868950516,0.04903959082581519,0.042983275084444786,Random forest - sigmoid- exch
XGBoost ,True,False,True,False,10,1000,0.018083182640144666,0.11211573236889692,0.6483314373073793,0.5998786619992058,1.4538603433039845,1.3466772695101548,0.8974260903216662,0.8961270213477949,0.4142367066895369,0.46286876907426244,0.07356628089149604,0.028447476128672444,XGBoost - sigmoid- exch
Logistic ,True,False,False,True,10,1000,0.034358047016274866,0.034358047016274866,0.7283391625985963,0.7281761047830314,1.5895428768874769,1.5895256064298513,0.8527001879971763,0.852556826261103,0.40443213296398894,0.40443213296398894,0.04452018654989224,0.04460454622627416,Logistic - venn_abers- exch
Naive Bayes ,True,False,False,True,10,1000,0.0216998191681736,0.0216998191681736,0.7508047901894003,0.7506790893583557,1.6961765668836266,1.6960441273722846,0.8299595243609327,0.829809639656563,0.3748902546093064,0.3748902546093064,0.04617877140190559,0.04506505509287074,Naive Bayes - venn_abers- exch
SVM ,True,False,False,True,10,1000,0.0325497287522604,0.0325497287522604,0.7279540740693509,0.7278186843955302,1.591966174308302,1.5920170992094114,0.8526529784881329,0.8526171914981733,0.3981776765375854,0.39799635701275043,0.042021115658954875,0.04150490318116207,SVM - venn_abers- exch
Random forest ,True,False,False,True,10,1000,0.081374321880651,0.08318264014466546,0.625750750814978,0.6257370528423378,1.4042762543076297,1.404125489752271,0.889015082418587,0.8889417254085539,0.45081562036579337,0.45126175160811477,0.03829317997563181,0.03981024411564867,Random forest - venn_abers- exch
XGBoost ,True,False,False,True,10,1000,0.07414104882459313,0.0759493670886076,0.6330255162546404,0.6329149144894473,1.4126227365270003,1.4122360308044979,0.8866153880020194,0.8865259213579364,0.4331886155330439,0.43402609956500726,0.04686581769069999,0.04625150743259189,XGBoost - venn_abers- exch
